,0,1,article_id,prediction
92,-0.08715035379487845,-2.4833791783341046,4456,0
93,-0.4384566127513241,-1.0357253416459204,1961,0
94,-0.9970810944387143,-0.4603778107832409,4497,1
95,-0.30292979147202836,-1.3418984246667085,4388,0
96,-1.7476414171944628,-0.19138363859853783,4173,1
97,-0.14355753122930684,-2.0119396241441287,1859,0
98,-0.5242400583299814,-0.896500562490292,1112,0
99,-0.05601837906312771,-2.9099538850371047,17,0
100,-0.05601837906312771,-2.9099538850371047,759,0
101,-0.1348264817842019,-2.070422578815804,3150,0
102,-0.26341713557114566,-1.4628354830753576,1169,0
103,-0.14087900349175242,-2.0294665728458665,3494,0
104,-0.11343609230308659,-2.2326976115552797,562,0
105,-0.29561985583674705,-1.3628522011167896,1579,0
106,-2.2354738505681535,-0.11310312755823662,4141,1
107,-0.158764927121127,-1.9186630380161493,3592,0
108,-0.4408171626329905,-1.0314500817828545,4258,0
109,-0.2897993098359033,-1.3799694129885403,4080,0
110,-0.21780979963824268,-1.6310620435902756,597,0
111,-0.42443226685010743,-1.0617242670804403,392,0
112,-0.31553759869865633,-1.3071011692352748,3572,0
113,-0.2127915556489498,-1.6519520167028547,975,0
114,-0.7231661235672575,-0.6640031736212492,1876,1
115,-0.4927834547121935,-0.9439794183213124,2071,0
116,-0.5154939590681414,-0.9093288388451938,4301,0
117,-0.37218538124115996,-1.1686908025418807,3651,0
118,-0.3521303219224491,-1.214657938020795,4285,0
119,-0.11099088493513004,-2.253289403204796,4047,0
120,-0.055672335987581485,-2.9159789456186886,1411,0
121,-0.11122407870288388,-2.2513050281666946,744,0
122,-0.180872480064026,-1.7990365185865014,1521,0
123,-0.1709843696858721,-1.8504574612090579,4412,0
124,-0.03152830446432446,-3.4725923166785555,3590,0
125,-0.37426108763528576,-1.1641026643089967,4073,0
126,-0.04176020129013409,-3.1966189538538563,3327,0
127,-0.5076149522842434,-0.9211261505025466,85,0
128,-0.2517090453140096,-1.50269746218696,3041,0
129,-0.1118317642288885,-2.2461544808439116,2046,0
130,-0.2815852708920425,-1.4048110157745022,229,0
131,-0.14827593011395152,-1.9819024082382537,3276,0
132,-0.5703832901145043,-0.8331192008276908,3077,0
133,-0.17239063040264893,-1.8429496199017696,1717,0
134,-0.21723211001872864,-1.6334394520843742,200,0
135,-0.05629388294091159,-2.905184304116053,4441,0
136,-0.06710391988990827,-2.7348771627321122,4348,0
137,-0.15761486240588524,-1.9253733449357453,2871,0
138,-0.3337568997944654,-1.2595837439189272,2904,0
139,-0.46485817783493644,-0.9894642810880097,2937,0
140,-0.07812107045786207,-2.5883017309213137,497,0
141,-0.0523758065342085,-2.975384106470918,4411,0
142,-0.19641931303798346,-1.7241062029287657,3017,0
143,-0.016825023142368684,-4.093288744517703,3082,0
144,-0.34131256891718464,-1.2407636571349845,1143,0
145,-0.04257158777733204,-3.1777784826619184,936,0
146,-0.04079061922250726,-3.2196291274883713,3989,0
147,-0.3681009539701768,-1.177809122218268,1146,0
148,-0.32101363456827364,-1.2924884402358388,1691,0
149,-0.31231682989090837,-1.315834597696898,3391,0
150,-0.15590011106523813,-1.9354773492122757,3156,0
151,-0.7652716004496882,-0.6258765760214228,4410,1
152,-0.14873156154791525,-1.9790564372863853,1022,0
153,-0.08264477440085918,-2.5342414958035038,628,0
154,-0.22298765834569997,-1.6100617274480333,3470,0
155,-0.10447504010085533,-2.310589855143272,426,0
156,-0.10358402315874314,-2.318717160466558,1321,0
157,-0.2418303456205233,-1.5379984625847527,3102,0
158,-0.05759028341018886,-2.883058368465589,4511,0
159,-0.22664864061768897,-1.59553913489204,1678,0
160,-0.07552838574429553,-2.620773238389556,4029,0
161,-0.7106919183810578,-0.6759049605937077,4124,1
162,-0.21887772230550634,-1.6266855641460052,4099,0
163,-0.28730359319187304,-1.3874306591386871,2269,0
164,-0.2614237910264106,-1.4694783836436325,938,0
165,-0.14733450980216756,-1.9878126415750073,1417,0
166,-0.3133556059563376,-1.3130064353023192,3575,0
167,-1.0022462699139278,-0.4573701875972362,422,1
168,-0.07354616963181838,-2.646389630062279,2975,0
169,-1.7206090046772566,-0.19717995285375753,2672,1
170,-0.23972641521745996,-1.5457267643528565,3524,0
171,-0.26428249180566765,-1.4599694229636675,1554,0
172,-0.5028589404935759,-0.9283610384146611,4311,0
173,-0.06981155389985783,-2.6966584705801795,4254,0
174,-0.10597228973727063,-2.297095903344862,1651,0
175,-0.1995942023987013,-1.7096067033022253,5,0
176,-0.253837806549355,-1.4952953815142542,3628,0
177,-0.2635460184900766,-1.4624079445009301,64,0
178,-0.10457299767908661,-2.3097008030890733,873,0
179,-0.4445602547626998,-1.024728581628766,129,0
180,-0.3529001206797471,-1.212836537448343,1077,0
181,-0.018354839498170517,-4.007025388665583,2064,0
182,-0.3068757499231822,-1.3308294228237847,1258,0
183,-0.1388812797564528,-2.042772915213407,403,0
184,-0.2335214687429677,-1.5689708507305353,2134,0
185,-1.7086715712378093,-0.19980089779874238,815,1
186,-0.08912398171095155,-2.461957876637711,2586,0
187,-0.17448195914514195,-1.8319067318205744,59,0
188,-0.08721997761924014,-2.482614910216216,804,0
189,-0.1561195929217816,-1.9341773914908567,70,0
190,-0.35178446510690436,-1.215477799430722,330,0
191,-0.02772065353050065,-3.5994058376625664,1991,0
192,-0.6592941264968313,-0.7281865412533526,2053,0
193,-0.017493209155719783,-4.054676375702556,4451,0
194,-0.1319053548921498,-2.090898445215221,397,0
195,-0.07039859184995359,-2.688574824196549,682,0
196,-0.12681445840612388,-2.1277674577234165,4445,0
197,-1.0558689962466132,-0.42754199022505895,4212,1
198,-0.2645686243486802,-1.4590241003018385,242,0
199,-0.21060212597732253,-1.6612382777306849,3500,0
200,-0.6982947361720867,-0.6880259866362382,1412,1
201,-0.4129391338061908,-1.0838297613625063,4097,0
202,-0.08161382119687584,-2.5462860459518506,3863,0
203,-0.08169239893394992,-2.5453624640097785,515,0
204,-0.2604704782543462,-1.4726757175107836,2845,0
205,-0.1332851542201423,-2.08116691033748,3216,0
206,-0.02081889464892944,-3.8822856959916283,2043,0
207,-0.10566664631925939,-2.299834126101648,687,0
208,-0.03391490569237557,-3.400810192731104,302,0
209,-0.40518234161208494,-1.0991780616440472,2266,0
210,-0.37551800798552926,-1.161339170699128,465,0
211,-0.10676184866776807,-2.2900606874088387,1086,0
212,-0.1666210052969833,-1.8741874718292273,4135,0
213,-0.5047859630421236,-0.9254191739873983,2401,0
214,-0.07795288926085588,-2.5903738821773876,1044,0
215,-0.0992632562923595,-2.3592009157743226,87,0
216,-0.3306217411082348,-1.2675407314642388,3230,0
217,-1.1005858686088474,-0.40447977685028547,4379,1
218,-0.41376473216752674,-1.082216876465756,2382,0
219,-0.10355606064805035,-2.3189734069861636,1721,0
220,-0.12890342911841246,-2.1124512396036415,3672,0
221,-0.15312939501171538,-1.9520598588442808,3967,0
222,-0.32411142878048127,-1.2843504368873129,3493,0
223,-0.1257694775219537,-2.1355303350547308,2789,0
224,-0.039628492751913116,-3.2479557186829093,4160,0
225,-0.22606852559314233,-1.597822826631457,4054,0
226,-0.1256215977431833,-2.1366344357541838,1192,0
227,-0.23636045572809658,-1.5582508339518155,1104,0
228,-0.48059262794235685,-0.9634263448763086,353,0
229,-0.3659408239671351,-1.182680571907235,681,0
230,-0.3613663050302954,-1.193111134109979,69,0
231,-0.23874514004768946,-1.5493573843366086,2090,0
232,-0.06692469554343233,-2.737462972090023,297,0
233,-0.22442109989999248,-1.6043439771084642,866,0
234,-0.24675822955915208,-1.5201895826331717,2418,0
235,-0.17319626253323195,-1.8386784328252226,3877,0
236,-0.6938014630516549,-0.6924933258739241,1302,1
237,-0.30457182139048133,-1.337272080781896,2658,0
238,-0.5054393131795357,-0.9244249896852731,1477,0
239,-0.13876616963396146,-2.0435458733594603,2960,0
240,-0.06692469554343233,-2.737462972090023,1157,0
241,-0.1257825239669865,-2.135432993950467,4142,0
242,-0.11068989586352466,-2.2558572078811694,4169,0
243,-0.4342522161977303,-1.0434108979059429,496,0
244,-0.15469549081507034,-1.942647501650966,4450,0
245,-0.4139517725052484,-1.0818520212901122,3602,0
246,-0.14376862256583522,-2.0105732932860336,4191,0
247,-0.1931055673384034,-1.7395177847883574,3221,0
248,-0.28505135485282784,-1.394228294617129,3296,0
249,-0.10246314471049274,-2.329046273815255,506,0
250,-0.11074197359278411,-2.255412393864848,3004,0
251,-0.3001034347074878,-1.349930024793117,3497,0
252,-0.15469549081507034,-1.942647501650966,3496,0
253,-0.12645492077189985,-2.1304306557188815,2,0
254,-0.46796452648632136,-0.9842370247812753,1262,0
255,-0.01895462705912209,-3.97516954893592,2041,0
256,-0.15469549081507034,-1.942647501650966,4208,0
257,-0.02372494579506461,-3.753067239170456,1248,0
258,-0.43716019692999447,-1.0380854327378215,4065,0
259,-0.323541028680246,-1.2858420418513887,500,0
260,-0.039146091220010885,-3.2599638983930124,461,0
261,-0.3362584621189438,-1.2532976047720419,1071,0
262,-0.27944835462384815,-1.4114102657156713,1879,0
263,-0.2416465470896673,-1.5386705821675808,3174,0
264,-0.10695822938429796,-2.2883193911660893,1966,0
265,-0.0217862469240713,-3.837349730165557,1106,0
266,-0.03709754863440842,-3.312695818232733,4386,0
267,-0.2542414379539237,-1.4938998090269564,2435,0
268,-0.2542414379539237,-1.4938998090269564,2103,0
269,-0.4664200455150629,-0.9868305790721325,3482,0
270,-0.1357135219736479,-2.0642985264261378,2746,0
271,-0.4538656015092134,-1.0083185606341045,126,0
272,-0.38165219543183965,-1.1480099158763732,2001,0
273,-0.3353826677013921,-1.2554920959674316,660,0
274,-0.23941624131782768,-1.5468725678268196,4438,0
275,-0.02059299853566184,-3.893082967548211,4391,0
276,-0.15286664474927064,-1.953649177053933,4206,0
277,-0.2121594103571094,-1.6546222754146112,499,0
278,-0.4413359717958193,-1.0305142444380222,2441,0
279,-0.32545108658954286,-1.2808592653102082,3022,0
280,-0.19844835858507137,-1.7148101821416626,771,0
281,-0.14162841650624453,-2.0245270088794154,3408,0
282,-0.2164059360012091,-1.6368517169425536,2905,0
283,-0.19028835055893367,-1.7528506173374478,3088,0
284,-0.4344120804483755,-1.0431169928382598,3143,0
285,-0.4877613396814052,-0.9519163365874656,3731,0
286,-0.08323731164658257,-2.527389561461792,3390,0
287,-0.03712746871312078,-3.3119044863911027,4048,0
288,-0.19266596107531841,-1.74158414606282,1295,0
289,-0.24559006029624536,-1.5243747434742125,4300,0
290,-0.09312796672433091,-2.4199833873987995,1263,0
291,-0.0199186516917258,-3.9260415098134738,3329,0
292,-0.0199186516917258,-3.9260415098134738,1056,0
293,-0.5892561113942325,-0.8090964393829823,4506,0
294,-0.11880136152362532,-2.1891150879159325,3476,0
295,-0.11751642696625117,-2.199360009616746,3212,0
296,-1.0040402076838724,-0.4563313309977439,2360,1
297,-0.06233789116697218,-2.8061928667748646,2054,0
298,-0.0653108321274182,-2.761075066968601,125,0
299,-0.13252721476994236,-2.0864991636769163,373,0
300,-0.10269247831297817,-2.326923275855653,2164,0
301,-0.16885960200518313,-1.8619296846534419,3472,0
302,-0.2139135633152706,-1.647234137945952,2357,0
303,-0.31780153467145655,-1.3010242570622226,601,0
304,-0.26079678061276573,-1.471579831419534,230,0
305,-1.0252356565734109,-0.4442765043338141,4508,1
306,-0.09564091394973975,-2.3945939336312017,3890,0
307,-0.45730152422360115,-1.0023646837462572,2913,0
308,-0.11422419898511557,-2.2261606307658015,3663,0
309,-0.24360167793414791,-1.5315503415778504,3789,0
310,-0.15034164820765883,-1.9690741460541188,4409,0
311,-0.07761201816900723,-2.5945880277644022,2687,0
312,-0.29983944854577405,-1.3506846585665386,3769,0
313,-0.1046983563668999,-2.308564340219258,3850,0
314,-0.13746857398860493,-2.0523069513967167,319,0
315,-0.5356174566343491,-0.8802186637191761,3735,0
316,-0.08291304806823037,-2.5311329338298325,2030,0
317,-0.09274212241381313,-2.4239452223164015,2132,0
318,-0.06575568791778115,-2.7545067950899775,1191,0
319,-0.36788035894461524,-1.1783050324716784,3250,0
320,-0.07666601784484538,-2.606384839310833,3574,0
321,-0.2098178831802559,-1.664590647195699,516,0
322,-0.03295335559176097,-3.429093615705465,860,0
323,-0.18156389295564865,-1.7955564232334877,154,0
324,-0.12177031992289192,-2.16588603469811,2485,0
325,-0.07059433587802284,-2.6858948942758345,2610,0
326,-0.1194313192530909,-2.1841352107053407,2813,0
327,-0.3221099405786099,-1.2895979461148692,594,0
328,-0.13476142817412237,-2.0708733977242164,3457,0
329,-0.23316739713724874,-1.5703180715894638,1488,0
330,-0.07206645100266583,-2.6659834909883218,4253,0
331,-0.011343877865989936,-4.484743652771074,1307,0
332,-0.6621460859719281,-0.7251401749718072,2500,0
333,-0.361017988204894,-1.1939117904188368,2380,0
334,-0.006058807367143362,-5.10927017650739,3569,0
335,-0.8801491316950352,-0.5356667231974531,3646,1
336,-0.23089805658239124,-1.5790075807337116,2140,0
337,-0.0872229239677902,-2.4825825818867444,569,0
338,-0.137849449521522,-2.049726215324233,994,0
339,-0.04258095464216826,-3.177563130860192,2008,0
340,-0.07663953384650243,-2.6067172725282317,1611,0
341,-0.2673268075683998,-1.4499708948115473,4308,0
342,-0.08963883439564198,-2.4564512762259105,25,0
343,-0.3919365578983793,-1.1262311525429347,2840,0
344,-0.23430060558693402,-1.566014331523791,1226,0
345,-0.6086182111842188,-0.785486582711484,1267,0
346,-0.37367973587505415,-1.1653846034708317,2981,0
347,-0.406287980049866,-1.09696857335773,1724,0
348,-0.594535933220233,-0.8025571890966133,2957,0
349,-0.02442059257756064,-3.724513992374982,4408,0
350,-0.8504779650960267,-0.5572373285649985,2994,1
351,-0.29937687067260577,-1.3520088448779224,109,0
352,-0.01818232790512269,-4.016382539957196,3883,0
353,-0.05981780895719809,-2.846211672209033,4221,0
354,-0.34405743383008,-1.2340479368316881,1960,0
355,-0.37031039848970304,-1.172861683334959,1222,0
356,-0.06079188287523685,-2.8305409649011493,3351,0
357,-1.420562849453021,-0.2765153286926867,3668,1
358,-0.46802882953166225,-0.9841292769647924,1676,0
359,-0.19881604505384184,-1.713136850703319,2438,0
360,-0.02769752125153849,-3.600229151431905,1916,0
361,-0.12784906996549736,-2.1201484217218063,2196,0
362,-0.2971894482800756,-1.3583028341219463,1012,0
363,-0.06324013655911806,-2.792269542977545,386,0
364,-0.33387839850309486,-1.259277152361529,2907,0
365,-0.17819587950194243,-1.8126471029656535,630,0
366,-0.11954485045969686,-2.183240699361555,1930,0
367,-0.09554502447727516,-2.3955498544526064,2768,0
368,-0.12120608830232835,-2.170253970669864,3666,0
369,-1.0949568888590286,-0.40729783098470046,3733,1
370,-1.2032313611966514,-0.3569928736442488,3124,1
371,-0.2445732692283764,-1.5280358842637947,2675,0
372,-0.5911843692741621,-0.8066992559820304,2471,0
373,-0.4870007779972419,-0.9531273320018062,2381,0
374,-0.31260725897331304,-1.3150427761523849,1555,0
375,-0.4752280892742886,-0.9721820211977426,3446,0
376,-0.2371714818096885,-1.5552149231238377,1216,0
377,-0.35659748618798937,-1.2041535624132629,1652,0
378,-0.2040948134590737,-1.6894830178507794,3632,0
379,-0.31931701660201106,-1.2969845263831374,2912,0
380,-0.05475522277046998,-2.9321352140058865,267,0
381,-0.06067125635598685,-2.8324674870418645,3653,0
382,-0.14554553254125518,-1.9991565790103096,383,0
383,-0.12226870978210197,-2.1620456480009387,300,0
384,-0.5152942174371594,-0.9096250603630782,1139,0
385,-0.18962421645598276,-1.7560253076549746,1374,0
386,-0.34426782314964316,-1.233535801480125,3834,0
387,-0.11782995923204082,-2.19684926797548,717,0
388,-0.204829612425475,-1.6862440892585153,1900,0
389,-0.14554553254125518,-1.9991565790103096,1700,0
390,-0.07461520286421132,-2.6324866367959867,3389,0
391,-0.12712383096843968,-2.1254822738692813,3200,0
392,-0.5957388660602788,-0.8010780757615744,836,0
393,-0.28331955007844456,-1.3994972935924699,3736,0
394,-0.18997425505185336,-1.7543505361890048,371,0
395,-0.11192699660157235,-2.245350003528927,3121,0
396,-0.2520052463002903,-1.5016632849820124,3806,0
397,-0.07877949050141703,-2.5802337554380146,551,0
398,-0.1877522895815695,-1.7650395811609474,3787,0
399,-0.08238090603955792,-2.537309285179957,3080,0
400,-0.340630853037097,-1.2424414655826792,3155,0
401,-0.8033154567068189,-0.5939204988740877,2936,1
402,-0.1983042147140174,-1.7154671100261907,864,0
403,-0.11925104403975396,-2.1855574526122683,2061,0
404,-0.3800564034565374,-1.1514525837376604,599,0
405,-0.40461020688504173,-1.1003242868116572,3858,0
406,-0.29143044597031537,-1.3751328121986708,2243,0
407,-0.14009614790540534,-2.034656740228385,218,0
408,-0.07703349644371552,-2.6017844367710707,299,0
409,-0.03324732333333433,-3.420358620776831,3218,0
410,-0.15859667120739104,-1.919641476126782,481,0
411,-0.5859633186739984,-0.8132140841767151,1716,0
412,-0.15702575155833468,-1.9288311726069503,2819,0
413,-0.1656905684881272,-1.8793349310123133,2603,0
414,-0.15702575155833468,-1.9288311726069503,2660,0
415,-0.7706320852104876,-0.6212368302594166,2469,1
416,-0.017535349311472204,-4.052291337443238,3788,0
417,-0.09286437743678753,-2.4226880471711247,2484,0
418,-0.16090344015244432,-1.9063240507015224,246,0
419,-0.044170958964481456,-3.141691928914545,9,0
420,-0.24935919583120042,-1.5109509738458518,2903,0
421,-0.40947169106151887,-1.0906469616647152,3175,0
422,-0.1360644154946895,-2.061887791877566,2415,0
423,-0.2091741267885269,-1.6673528833747846,2470,0
424,-0.4416667316090151,-1.0299183238633027,2570,0
425,-0.23949489376269614,-1.546581862433934,1331,0
426,-0.020050571751557594,-3.919506144221394,1753,0
427,-0.049613694520850814,-3.0281926702346142,2872,0
428,-0.14969932357116275,-1.9730425969175418,2110,0
429,-0.08300381779425252,-2.5300835320255333,8,0
430,-0.07536229980723465,-2.6228926478275123,1378,0
431,-0.16786366009929882,-1.8673611896983238,2640,0
432,-0.2227315250232469,-1.6110877173559441,1929,0
433,-0.04637164471096554,-3.0941633388192806,4393,0
434,-0.20054755192320703,-1.7053024258993374,3791,0
435,-0.18963041299746466,-1.7559956305917555,488,0
436,-0.23543631367693904,-1.561724461015897,716,0
437,-0.02255518401567669,-3.8030467443744045,2042,0
438,-0.25809378308339137,-1.4807051736980508,2181,0
439,-0.20258871543485582,-1.696162238529003,1741,0
440,-1.334429967114721,-0.30558569276874575,4233,1
441,-0.407221088510144,-1.0951095512807705,4507,0
442,-0.07888992187588803,-2.578887449062487,4260,0
443,-0.5134455796350723,-0.9123736235997021,3639,0
444,-0.20332450347190667,-1.6928923461750744,439,0
445,-0.19204809538891318,-1.744497191633886,170,0
446,-0.20574788283733192,-1.6822144513787083,631,0
447,-0.2470435319384035,-1.5191708354637146,2826,0
448,-0.11176230047095055,-2.2467417341239857,880,0
449,-0.2657176437688058,-1.455239663393581,334,0
450,-0.13664512759552275,-2.0579127126954324,2544,0
451,-0.14689190408305666,-1.9906053714098795,2497,0
452,-0.17643404491123352,-1.821728473912023,3622,0
453,-0.1723077274974412,-1.8433903756738714,3772,0
454,-0.18963041299746466,-1.7559956305917555,1875,0
455,-0.1271624180975109,-2.1251976650655906,3445,0
456,-0.14138163446465157,-2.026150508162755,3083,0
457,-0.20708399961438045,-1.6763865864245797,3192,0
458,-0.20826842701193268,-1.6712550607341057,2700,0
459,-0.1075803138438659,-2.2828255780934548,575,0
460,-0.1090173637677733,-2.270261640337223,3297,0
461,-0.12138413028383235,-2.1688733508157134,1030,0
462,-0.2420532368195424,-1.5371841590008757,1725,0
463,-0.2123039489887035,-1.6540109485785137,1834,0
464,-1.0798207196848004,-0.4149949944124953,1836,1
465,-0.29785632654534405,-1.3563783271876848,1227,0
466,-0.14803105918603982,-1.9834358143671547,859,0
467,-0.45389234829000963,-1.008271996507671,644,0
468,-0.06410873107070691,-2.779057838521609,4470,0
469,-0.52814099275861,-0.8908671871922832,48,0
470,-0.18253534019407483,-1.790691237240675,2895,0
471,-0.11999940706828457,-2.1796682587554965,606,0
472,-0.1201144232160452,-2.17876660280641,349,0
473,-0.06929266040908746,-2.703862565640698,629,0
474,-0.20258871543485582,-1.696162238529003,620,0
475,-0.10362724799040683,-2.3183211943384507,2399,0
476,-0.29250009603548277,-1.3719780240901562,2662,0
477,-0.17405984197038887,-1.834123991213019,29,0
478,-0.4254976374126866,-1.0597123743579964,201,0
479,-0.08966427112692286,-2.4561800757358663,356,0
480,-1.3969587197070463,-0.28415241040516837,217,1
481,-0.02323348747276089,-3.773754867878843,2288,0
482,-0.11252178665945117,-2.240341817852277,240,0
483,-0.22353411324585415,-1.6078771883088168,1627,0
484,-0.08025117257853452,-2.562451162418532,3987,0
485,-0.04505028143829835,-3.122416626192846,3941,0
486,-0.22796795783726218,-1.590369720393214,691,0
487,-0.1367161510367707,-2.057427785105361,2205,0
488,-0.05321722394435655,-2.9598637883988808,3328,0
489,-0.2928165572777006,-1.3710472142182437,605,0
490,-0.1363339012404685,-2.0600408610530967,3180,0
491,-1.2702366000186616,-0.3295673888640249,1468,1
492,-0.5458916888983506,-0.8658946562260468,1889,0
493,-0.8761259867405933,-0.5385273012199768,2395,1
494,-0.29167679505634064,-1.3744050568927824,512,0
495,-0.18047220544231296,-1.8010578780339181,637,0
496,-0.09566026324434011,-2.3944011626377306,3859,0
497,-0.26761038786066477,-1.4490461339414145,401,0
498,-0.030931384557407925,-3.4914097570546136,312,0
499,-0.2721010946705143,-1.4345491000797606,2137,0
500,-0.5464910467851594,-0.8650698489412454,2557,0
501,-0.3282900296117693,-1.273516268049856,376,0
502,-0.2998291808039631,-1.3507140255826937,241,0
503,-0.2529822458044053,-1.4982618437230437,36,0
504,-0.16598415776045214,-1.877707325153409,284,0
505,-0.9894224075019816,-0.4648829589642124,4137,1
506,-0.5459665042073711,-0.8657916348419921,3578,0
507,-0.6210776619212761,-0.770816932428439,2804,0
508,-0.23204006061583413,-1.5746228419696384,554,0
509,-0.19305427523483926,-1.7397586157035045,410,0
510,-0.011038074007265582,-4.511918669596556,4263,0
511,-0.19019902702541827,-1.7532768924940403,2728,0
512,-0.28881557703194627,-1.3829015360461676,1186,0
513,-0.1597294449690331,-1.9130757500906597,3460,0
514,-0.1527896008083185,-1.9541157574090147,996,0
515,-0.10004204297183764,-2.3517687907941096,1174,0
516,-0.06536279866891467,-2.760305403416564,3828,0
517,-0.16256586272364118,-1.896854071538358,358,0
518,-0.12085527149809899,-2.1729806792222663,2091,0
519,-0.06937831340019854,-2.7026695558110827,4185,0
520,-0.39791653437662095,-1.1138825601399518,417,0
521,-0.11785218831808486,-2.1966715281304388,1356,0
522,-0.3217936461722418,-1.2904306981738847,2394,0
523,-0.2409817183879732,-1.5411065602359726,3336,0
524,-0.5313620272089232,-0.8862558764892036,1541,0
525,-0.09683498084203576,-2.3827737896945,641,0
526,-0.48504631748053745,-0.9562502855955418,3495,0
527,-0.13817886441026317,-2.0475003146226505,690,0
