,MI_Values,target_group
115,0.006924273119155222,expect
31,0.00686020266925591,best
710,0.006824411125154306,base
206,0.00675820390554982,bring
968,0.006754326206236394,complic
445,0.006719739425012694,tell
5,0.00671075354981765,stock
869,0.006699280375463745,medicaid
768,0.006689311851347135,speed
281,0.006660580041163655,inflat
713,0.006660273552599794,road
482,0.006630349454538553,congress
155,0.006617106041721277,save
407,0.0065416416347263695,step
578,0.006523686190561762,past
403,0.006514898592147489,countri
759,0.0064564794695392,mind
289,0.006449847298592992,lead
205,0.006434727812140828,product
414,0.006396569779424821,three
518,0.006392372339995456,crypto
57,0.006390469586063485,like
616,0.00632588467706241,penney
285,0.0063211141928831704,list
982,0.006273917659334716,softwar
635,0.0062194631019343305,stumbl
879,0.006207679549114609,hospit
280,0.006201783326558186,canadian
381,0.0061945535855132405,system
897,0.006190277494774854,arriv
960,0.006180262048101293,obama
630,0.006125169365166716,britain
895,0.00609831279833517,vmware
358,0.006051956106720491,walgreen
782,0.0060290255281403304,friend
672,0.0059794657387961525,support
673,0.0059752873341412105,dividend
251,0.005938843812716366,elect
904,0.005933902187164497,buyback
304,0.005928054410465844,school
338,0.005899951291925332,iphon
574,0.005879335364405325,republican
978,0.005855111920774814,own
356,0.005820419235702312,disney
818,0.005816471798490763,session
913,0.0058047840567085895,backlash
995,0.005794781334667931,berni
744,0.005794237480533981,histori
24,0.005792201508262096,year
863,0.0057774891708435305,hang
773,0.005733011765652218,beyond
645,0.00572940551785539,michael
841,0.005716284861315479,cross
593,0.005705850071205498,artifici
660,0.005702282200234832,fashion
944,0.005593257847365418,smartphon
898,0.005585312256347175,kohl
848,0.0055787911687705805,summer
769,0.005547167421806609,gear
224,0.005523077092998374,canada
801,0.00548315634644303,transform
16,0.005476781131335873,compani
663,0.005473897314554277,coffe
702,0.005430854238956728,mine
269,0.005387904941262178,pick
204,0.005375327646611527,valley
30,0.005315413512173572,retail
883,0.005306635876022536,shape
276,0.005292755295515539,commerc
3,0.005279518992176158,market_mov
464,0.005274563023790035,human
165,0.00513303527504827,offic
366,0.005093454511710949,reason
572,0.005093228945495909,shake
296,0.005043794538328816,goe
0,0.005034873072843782,titl
241,0.004996952244465724,short
506,0.0049871577043894,russian
223,0.004976710536988893,custom
732,0.00493772535385717,treasuri
524,0.004907009505680682,avoid
592,0.004882714059809112,answer
661,0.004846176966725402,alreadi
43,0.004834493782560623,watch
472,0.004830442469614393,strategi
61,0.004806652832834546,report
79,0.0047734714090912345,warn
918,0.004758484459513435,german
980,0.0046931452715230915,confer
158,0.004678027317215339,valu
211,0.004672268768758814,review
905,0.004662402082224348,sight
433,0.004660918496260491,seen
448,0.004641922505600693,rebound
174,0.004635661106524358,anoth
140,0.004630326165619314,leav
517,0.004619669618515898,larri
736,0.00458273996133074,packag
235,0.004574965057391411,toy
684,0.004507978833168558,bubbl
559,0.0044974876749301895,nike
173,0.004475810685665715,use
189,0.0044559625265234715,manag
954,0.004454387329243525,texa
697,0.0044279038188270725,safeti
230,0.004405978231439178,billionair
821,0.004390668495477312,train
618,0.004375305165552179,assist
127,0.004348959838929023,offer
217,0.004334448708516847,book
261,0.004321446932679551,daili
110,0.004313829593085572,boost
220,0.004311542015606573,silicon
213,0.004281931498373526,would
876,0.004255889853231887,stick
229,0.0041948078383915455,gener
449,0.004178975478164038,famili
301,0.0041714205623129,debt
882,0.004153784584330689,number
862,0.0041162899435693845,shutdown
943,0.0041020510846494496,momentum
620,0.004099240110101654,itali
411,0.004092164922873565,fast
352,0.004077947047185226,bigger
686,0.004046953993840141,never
601,0.004035524282541392,perk
725,0.0040302169069876825,retir
355,0.004014044107820469,alibaba
481,0.0040064829369625965,trader
774,0.004001680804759378,tighten
89,0.004000228254156024,open
96,0.0039447461546175955,ahead
823,0.003908046357243178,entrepreneur
515,0.0038448576826597414,tumbl
159,0.003816060242181063,lose
666,0.003812091571675724,forget
475,0.0038119694065819054,low
431,0.0038012178586519507,defens
461,0.003788871605672206,realiti
539,0.0037542401108401346,expert
215,0.003730186637393551,secret
727,0.0037231155652237558,iran
894,0.0037150437711945816,caution
631,0.0037004483560409973,wine
237,0.0036763305923201983,news
501,0.003669409396896306,user
765,0.0036632343158480296,jami
912,0.003628562329245355,lululemon
365,0.0036202571698933372,strong
4,0.003588945709436242,amazon
329,0.0035220783487399654,ventur
788,0.0035015135705616096,prove
531,0.003491796549977666,fire
250,0.0034386873367988624,privaci
82,0.0034249011830560505,food
240,0.0034036814955011874,mean
717,0.0034022766010848304,signal
599,0.0033827176363945277,sprint
318,0.0033687412704996866,ship
37,0.0033530214646648737,bank
401,0.0033123445509126714,probe
21,0.0033074166318096676,facebook
792,0.0032818180913136707,deutsch
887,0.003268846896916866,accus
677,0.0032658093250139686,fake
40,0.003263722236594102,million
597,0.003242374548386495,pois
