,MI_Values,target_group
171,0.0016470459360078404,latest
908,0.001645288544282364,moment
910,0.0016024590529812865,german
855,0.001570507375914243,coca
693,0.0015483493398391612,hurt
83,0.0015303298511630814,servic
213,0.0015220202776777825,cut
514,0.001498500883200471,polit
322,0.001491491358610375,tax
551,0.001489143006729643,kohl
850,0.0014822356456420938,sold
804,0.001471674113156629,guidanc
371,0.0014706909614250474,toy
469,0.0014639476541731256,boss
924,0.0014607525837697644,hate
175,0.0014601523245145742,stori
836,0.0014440919973455202,spread
494,0.001428012769769449,love
79,0.001424218886414641,premarket
926,0.0014079537190447855,tuition
651,0.0014018080337061534,side
479,0.0013837018198672446,seattl
682,0.0013313321949366408,tie
609,0.00132699464410857,brace
490,0.001305624330470767,top
737,0.0012973692716649055,indian
783,0.001218108614032154,trudeau
931,0.0012087335604653582,winter
575,0.0012016358147812767,project
360,0.001177191424770685,three
463,0.0011739112119786288,penney
449,0.0011538116446774271,ride
51,0.0011454246115458755,open
455,0.0011273730177969732,kill
264,0.0011108584415608913,follow
163,0.0011036197177378693,grow
40,0.001098332113988576,sell
633,0.0010960847934275986,cigna
236,0.0010329087381448776,privat
307,0.0010215911934263744,uber
464,0.0010097397202160074,mall
801,0.0010080523008006992,pledg
415,0.0009894779257784148,loss
501,0.000981697527754788,artifici
403,0.0009480659738840824,chain
286,0.0009359659846690516,low
306,0.0009335492444950688,speaker
461,0.0009184965508473031,maci
916,0.0009182460061052389,babi
333,0.0008991839195866547,watcher
969,0.0008881814275818467,ground
828,0.000875180970141276,scam
538,0.0008719520987328089,tap
652,0.0008702684930612659,tension
453,0.000866713213276249,insur
726,0.0008633065574901178,huawei
833,0.0008559233602654093,tank
764,0.0008475400153296064,possibl
397,0.0008282253940814499,auther
896,0.0008241508033004497,reviv
259,0.00079559973982124,bitcoin
519,0.0007925190178150743,downgrad
287,0.0007910200411673785,govern
874,0.000789137909063653,beef
458,0.0007853961112962438,rich
990,0.0007439250534833075,equal
597,0.000730783272626212,half
89,0.0007238928411246182,firm
311,0.0007123931864199129,women
950,0.0006955223683271505,costco
528,0.0006556063616038887,woe
496,0.0006549719978157231,employ
316,0.0006502727477570858,secret
123,0.0006408069578167641,brand
211,0.0005368823600511163,despit
534,0.0005116724151457142,commentari
475,0.0004825292598591435,bet
27,0.00048121689523394906,journal
734,0.00047494667892467035,approv
320,0.0004740012913846403,canadian
757,0.00046565995901226565,wine
173,0.00042214568707121813,fang
262,0.0004207970876100031,play
152,0.00040590923074823593,rais
28,0.00039625111728791573,time
659,0.0003869178267308371,colleg
984,0.00037617293366576376,beauti
735,0.0003563228914698069,death
995,0.0003559952014122736,leari
377,0.00034946829895465825,internet
911,0.00033627423919013744,brazilian
471,0.0003172605279060381,kid
41,0.0002933712185630988,report
204,0.00028515692579800245,japan
999,0.00027842796535293424,regret
450,0.00027530894057825606,search
19,0.00023665312084131251,make
820,0.0001938614497660751,momentum
749,0.00014943743180095836,medic
524,0.00013698563406139286,intel
212,0.0001218465610899333,corpor
290,8.99445935116372e-05,huge
526,8.079415559936187e-05,pois
640,7.809504415923207e-05,less
573,4.115448610941819e-05,tweet
331,4.0306815256574424e-05,race
782,4.008634829810731e-05,russian
207,3.5380349751701345e-05,drive
845,2.2927881478063128e-05,imag
774,2.206981316144052e-06,supplier
973,0.0,own
921,0.0,shadow
677,0.0,strike
919,0.0,subscrib
914,0.0,centuri
706,0.0,flood
676,0.0,brainstorm
975,0.0,softwar
915,0.0,richest
707,0.0,experi
913,0.0,dark
974,0.0,selloff
976,0.0,collect
710,0.0,rand
708,0.0,interview
709,0.0,cuban
998,0.0,steve
717,0.0,day
670,0.0,left
992,0.0,reject
901,0.0,paid
716,0.0,histori
904,0.0,territori
905,0.0,tool
906,0.0,signal
714,0.0,solar
713,0.0,well
712,0.0,educ
907,0.0,nuclear
979,0.0,audio
711,0.0,exit
971,0.0,valuabl
912,0.0,arriv
705,0.0,stick
962,0.0,fourth
704,0.0,walk
923,0.0,night
951,0.0,direct
952,0.0,view
966,0.0,leagu
683,0.0,must
692,0.0,safeti
953,0.0,messag
691,0.0,kick
954,0.0,bath
955,0.0,raceahead
957,0.0,transform
965,0.0,campus
688,0.0,around
964,0.0,toward
959,0.0,comment
963,0.0,entertain
685,0.0,christma
961,0.0,eas
968,0.0,page
681,0.0,part
949,0.0,grocer
935,0.0,simpl
684,0.0,split
927,0.0,releas
679,0.0,britain
928,0.0,provid
929,0.0,friend
970,0.0,event
700,0.0,content
936,0.0,sight
947,0.0,fashion
