,MI_Values,target_group
719,0.009704533007324434,day
542,0.009694373658990951,gift
770,0.009680288959233785,summer
167,0.009668451475248974,fear
242,0.009483140005249302,threat
903,0.009477451031874695,paid
457,0.009444453933806107,saudi
727,0.009443099587769677,powel
651,0.009398142850205016,tension
527,0.009360351761043884,korea
196,0.009344130489010505,problem
28,0.009342289683553329,time
397,0.00927659448794338,iphon
840,0.009151119873303637,annual
971,0.009117962171666383,event
236,0.00911124438155575,electr
572,0.009034193453847816,role
533,0.008918442337136234,correct
937,0.008855759143369335,sight
173,0.008790900737327467,fang
685,0.00873541912818987,christma
179,0.008710664682303637,groceri
901,0.008710223835411757,xiaomi
362,0.008571984447565129,budget
162,0.008534819605143129,fall
626,0.008509837023741973,dream
373,0.0084941212206191,commerc
576,0.008469190828134465,person
617,0.008428011670625679,antitrust
139,0.0084024872943953,money
436,0.008323482783966885,user
926,0.008322713205888954,hate
986,0.008280188268568578,ambit
388,0.008189913036779073,washington
524,0.008147377270413925,intel
203,0.00808523108377468,amid
708,0.008042923807634494,experi
676,0.008022826540481587,strike
608,0.00796485020551585,brace
636,0.007953415556302135,fake
450,0.007951168550026422,search
51,0.007950003706142184,open
506,0.007914560195333653,hotel
961,0.007902011345457316,siri
982,0.00786035886987868,metric
303,0.007811316072793728,third
0,0.007765935631627308,titl
993,0.007762417964522372,reject
210,0.007737312268582652,despit
991,0.007693831963586861,equal
965,0.007600508803758732,toward
701,0.007586085904951245,dropbox
36,0.007538608746621378,retail
532,0.00752531265890255,sach
148,0.00748581010984517,state
934,0.007484917960200788,tsla
910,0.00747305917717811,moment
224,0.007469327700788453,drug
201,0.007468474835114813,advis
551,0.007427654192124544,kohl
843,0.007360766605272184,import
660,0.007334427026400414,iran
156,0.007284706253252171,asia
396,0.007249033907118507,auther
214,0.0072316398514995495,crisi
349,0.007207753031612807,disney
8,0.007192699754124288,say
40,0.007177549796755445,sell
737,0.007172890513508445,bear
18,0.007096346312461366,facebook
866,0.00708690601231976,properti
899,0.006981367679262718,perfect
367,0.006944102506375449,bull
710,0.006943231302718678,increas
189,0.006931306574053053,financi
502,0.006921600440242592,troubl
977,0.006889209302154198,collect
154,0.006884184449069908,product
289,0.006872363444003771,economi
225,0.006857471617298216,millenni
76,0.006789157069166052,care
588,0.006743160104867307,amzn
338,0.006684758618873188,ever
503,0.0066585286634097685,countri
308,0.0066303374954674865,even
743,0.006610323899725046,wave
735,0.0066057594000747955,approv
635,0.006531717091892375,fire
407,0.006467432968485065,readi
204,0.006440226655298087,great
447,0.006414781762803301,behind
314,0.006393685098795343,cryptocurr
662,0.006305785683471843,place
711,0.00628451649907813,cuban
464,0.006284216491095673,mall
616,0.006266054099408391,disrupt
102,0.006264270739980704,real
842,0.006250433276673517,argentina
543,0.006229706422036463,suppli
781,0.006206152182571145,crack
385,0.006201992327739658,faang
498,0.006196393007355638,shopper
80,0.006189255244414937,record
17,0.0061357439831766225,year
525,0.006085705015528076,fortun
579,0.006058791489586435,pay
729,0.006058287229419257,micron
33,0.006051396984069868,best
865,0.006043120567554627,commerci
86,0.006033404088134908,target
755,0.006029520080875095,mcdonald
967,0.006000980527170352,leagu
726,0.0059889508693955484,chair
776,0.00596167727685315,combin
584,0.005913675087142911,surpris
174,0.00589762892298018,lose
318,0.005892017775319891,pick
340,0.005880760226294024,south
516,0.005879929966771114,space
873,0.005830476165549214,lawmak
188,0.005829363219223227,second
745,0.0058221046937547705,road
599,0.00579355378188029,activist
233,0.005793287703705463,revenu
706,0.005790605584173436,flood
300,0.005780863337477182,near
555,0.005767788091719961,shortag
119,0.005758068176087816,alphabet
673,0.0057049196062444185,light
746,0.005574393026876123,replac
619,0.005560542918602751,aapl
975,0.005540299970887563,selloff
336,0.005531969878424858,reveal
175,0.005519045542049961,stori
192,0.0054703176517891805,seek
827,0.005464340196815964,extend
510,0.005462644716855758,unit
928,0.005410884308735264,tuition
508,0.0054085312300986566,aim
809,0.005393083735866888,bought
558,0.005379239781293288,domin
610,0.0053489952712777455,estat
330,0.0052956760053644025,soon
742,0.005289718276233701,discount
414,0.005193039006445854,loss
943,0.005137928499731714,mistak
589,0.005123656077158589,rout
948,0.005113718139284629,fashion
30,0.005112240560416259,biggest
209,0.005052536604026381,spend
794,0.005040958800278439,arm
892,0.005010736348979972,enough
667,0.004982764436326947,drag
322,0.004962556242475991,tax
