,MI_Values,target_group
178,0.0065907298933678415,wall
961,0.006590391538724205,expects
451,0.0065846573413668175,inflation
569,0.006565128580116042,jeff
887,0.006556162000243226,closing
902,0.006538475663353083,raising
790,0.006526387398914313,banking
267,0.0065005849044064146,social
299,0.006370432931373404,estimate
873,0.00635512643235181,cut
134,0.006304066760274951,street
537,0.006278649375026646,sure
393,0.006269445566404963,actually
424,0.006223998853480017,challenge
654,0.006182661523402189,machine
289,0.006154180477561777,pfirstchildgt
710,0.00613910138502316,focused
713,0.006135460227323142,launch
99,0.00611206939932063,employee
131,0.00610874043680254,economic
410,0.006083717582246795,within
94,0.00606924669512332,next
439,0.006016852917106297,feel
890,0.006009196835862873,insurer
509,0.005981068149180979,full
619,0.005968205655690895,infrastructure
279,0.005967758848331561,four
497,0.0059528060949392,probably
811,0.005950444834847302,rating
711,0.005949986400130003,goal
407,0.0059275553922548685,instead
395,0.005922904374604299,tesla
586,0.005905482869474898,production
196,0.00590090976235369,debt
453,0.00589698203765443,owner
809,0.005887591402196968,saving
789,0.005881498664503049,labor
182,0.005880700588792198,information
591,0.005855420619541585,success
152,0.005831859424396457,former
47,0.005824356582865509,tech
889,0.005821455629248851,majority
446,0.005812347430137255,similar
426,0.005787931778422406,operation
219,0.00577460502469429,different
642,0.005753800643044205,single
953,0.005709712131678257,travel
488,0.00570689744669961,united
764,0.005696458897185952,attention
938,0.005671275812032528,moved
246,0.005648571357149246,potential
91,0.005647116475118397,right
413,0.005620416346607371,mark
539,0.005596652703621752,advertising
617,0.005567483760301917,season
241,0.005567474176907838,nearly
705,0.005539830181082506,instagram
703,0.005517003302230483,word
329,0.005513300750959127,came
171,0.005510094961485246,used
830,0.005503235850337962,driver
274,0.005467006840140343,often
738,0.0054009715724896434,main
607,0.005390981636256953,funding
450,0.00535278408070905,payment
174,0.005314892871162158,likely
776,0.005302214950704265,computer
951,0.00529809030622852,living
653,0.00529171705933229,thought
837,0.00522239062736074,canadian
775,0.005208339533739448,needed
511,0.005195955436547717,event
221,0.005156742416965399,partner
831,0.005140622978314413,analysis
650,0.0051332373810271115,request
997,0.005125260878800386,dividend
477,0.005093495213891686,stake
835,0.005088632957388484,beijing
901,0.005080077609709965,massive
420,0.005063941562635232,party
