,MI_Values,target_group
391,0.010829766343643188,mark
35,0.010822114416426887,mil
188,0.010786309900948199,talk
241,0.010783551295282523,meet
857,0.010766100791919309,export
195,0.010709120830624697,hold
317,0.010613654568325748,soc
409,0.010612890759697624,ful
102,0.010435725923673367,reg
503,0.010361788577827102,mobl
421,0.010211503851556891,collect
768,0.010078624127548563,disney
727,0.010027566460233617,prem
176,0.010020848164210339,new
569,0.010007521006351938,slow
42,0.00998101589162359,high
635,0.009922010271083526,tesl
656,0.009881425345437345,card
37,0.00982386442839922,econom
112,0.00980915655391179,quart
543,0.009745501348936259,congress
614,0.009698806857442843,negoty
180,0.009678998772135516,import
18,0.009629916828936658,say
235,0.009544405933729516,risk
990,0.009516468681698198,resourc
636,0.00944064507861464,sens
239,0.009439496155762894,unit
950,0.009427873392830799,kil
143,0.009416872976425461,adv
419,0.009376909667942579,warn
244,0.009349338028960208,concern
788,0.009321921754643414,ub
874,0.009317312151417845,mod
512,0.009278457464677814,school
363,0.009257870145263913,oft
680,0.009222867606753615,soon
238,0.00913889664550016,fut
178,0.00898748811245409,chines
316,0.008978419102092738,commun
760,0.008975057437106582,trend
382,0.008968477547528497,auth
410,0.008954884052626566,enough
175,0.008933662596713798,less
400,0.008808759620567486,contract
277,0.008798775229986733,cloud
658,0.008749692559832267,tru
705,0.008745358264240055,address
978,0.008738152854794956,rep
684,0.008707099520200101,grocery
668,0.00867393134093808,expert
492,0.008663636870587021,worry
907,0.008624397908541859,recommend
621,0.008607591457033159,whos
675,0.00854638686078002,staff
555,0.00846047257784388,see
98,0.008452262918588582,chang
686,0.008446944030582104,put
481,0.008396766132905853,acquisit
404,0.008386832656954502,oth
117,0.008373884569229606,long
89,0.008368369090986372,shar
1,0.008200538727181739,year
633,0.008184968044581575,origin
272,0.00818020587167445,fal
942,0.008091845399508912,century
728,0.008083965398292703,infrastruct
135,0.008030964536255736,interest
455,0.008024424753185544,argu
475,0.007983755626789657,reduc
429,0.007979565955321899,phon
273,0.007967360417076685,netflix
761,0.007941479992973344,everyon
106,0.007932240309127092,glob
722,0.007925193083861526,host
993,0.007887031589596472,react
538,0.0078848287491462,paid
783,0.007839023226695163,tal
844,0.007817943333388255,bitcoin
567,0.007801011410275116,investig
697,0.007777594318066239,rest
313,0.007737504147138807,speak
159,0.007692701328694707,develop
795,0.007626725376257859,immedy
127,0.007620942015281518,cre
493,0.0075823750725720895,edit
737,0.007560691566232514,david
58,0.007558602720981744,look
411,0.007528438940831217,agr
522,0.007518723804320171,tend
303,0.007465965077177783,an
577,0.00745466724783439,stak
187,0.007451466208709734,rel
220,0.007420487374688589,expand
31,0.007412302061160059,pric
938,0.007394808676080444,toy
120,0.007392608928114441,clos
66,0.007388733208680387,wel
183,0.007346760701638866,annount
909,0.007330395448096327,sometim
749,0.007281990236482461,smartphon
627,0.007274042114125967,tri
252,0.007266739512381326,problem
223,0.007206288669167282,buy
100,0.007194309299518364,industry
751,0.007178239714288326,sen
617,0.0071731197915536615,hug
765,0.0071527842804417485,reserv
153,0.007147803864970159,pow
959,0.007096064987178963,doz
925,0.007093961378093816,grew
787,0.007042502846803966,sort
361,0.007010667116813085,ag
156,0.0070094010890284775,mean
891,0.006961569463988848,chart
992,0.006952200153500954,categ
685,0.006874125483801841,pract
971,0.006865966299143267,youv
150,0.006865647981944001,brand
91,0.006832628065383206,good
196,0.006784084793008738,already
279,0.0067789275225478285,allow
605,0.006774620375757712,vehic
261,0.006759526790455883,support
791,0.00671927633295466,just
425,0.006705205660622049,whit
118,0.006682514568182141,that
521,0.006654247143127456,pres
781,0.006627419508218768,standard
160,0.006612129217378637,rais
966,0.006594992997793536,channel
566,0.006586648017837149,journ
372,0.006579356171877659,cant
641,0.006551988930404651,seek
6,0.006530747956138505,lik
762,0.006499616587289925,becam
826,0.006483339472316496,answ
32,0.0064789069555177825,trad
708,0.006449153934092067,sent
707,0.006435029080969379,london
941,0.006427964680830733,robert
869,0.006403771134201763,someon
125,0.00638021559654578,chief
660,0.00637923227519277,season
424,0.006371627299101235,cam
616,0.006350589217468228,amazoncom
655,0.006342765735116496,mass
173,0.006337097475620723,follow
426,0.006327917993654619,softw
73,0.0063242346491392265,sel
206,0.006318590547591096,research
876,0.006235369035514804,nasdaq
197,0.006220206720014332,sec
