,date,exchange_rate
293,2013-10-21,0.971426540621
294,2013-10-22,0.970888952002
295,2013-10-23,0.969201494115
296,2013-10-24,0.961484886474
297,2013-10-25,0.958066759388
298,2013-10-26,0.957092582436
299,2013-10-27,0.956887436548
300,2013-10-28,0.957488191164
301,2013-10-29,0.957507476181
302,2013-10-30,0.957602339181
303,2013-10-31,0.957195986247
304,2013-11-01,0.959025706576
305,2013-11-02,0.959176489428
306,2013-11-03,0.959366971296
307,2013-11-04,0.961417995444
308,2013-11-05,0.958857386485
309,2013-11-06,0.957837301587
310,2013-11-07,0.957762666411
311,2013-11-08,0.956487679818
312,2013-11-09,0.954546409092
313,2013-11-10,0.954344174684
314,2013-11-11,0.954940824184
315,2013-11-12,0.952826842591
316,2013-11-13,0.95337929074
317,2013-11-14,0.952502481214
318,2013-11-15,0.955626553071
319,2013-11-16,0.957460966711
320,2013-11-17,0.957945245763
321,2013-11-18,0.959946026561
322,2013-11-19,0.95813227363
323,2013-11-20,0.956309650053
324,2013-11-21,0.954851513219
325,2013-11-22,0.948698154256
326,2013-11-23,0.95050438515
327,2013-11-24,0.950855960539
328,2013-11-25,0.946889013453
329,2013-11-26,0.950133258522
330,2013-11-27,0.945348352107
331,2013-11-28,0.945464663328
332,2013-11-29,0.945602334306
333,2013-11-30,0.942452884427
334,2013-12-01,0.942071993144
335,2013-12-02,0.940849377911
336,2013-12-03,0.938679571379
337,2013-12-04,0.938414802541
338,2013-12-05,0.938358528336
339,2013-12-06,0.939029419852
340,2013-12-07,0.939590883339
341,2013-12-08,0.93986817409
342,2013-12-09,0.939761300625
343,2013-12-10,0.941522870446
344,2013-12-11,0.944173924971
345,2013-12-12,0.945370942283
346,2013-12-13,0.938534117325
347,2013-12-14,0.943815601085
348,2013-12-15,0.944695628514
349,2013-12-16,0.944920776459
350,2013-12-17,0.944494057842
351,2013-12-18,0.940359756515
352,2013-12-19,0.932901023891
353,2013-12-20,0.935273972603
354,2013-12-21,0.939421410357
355,2013-12-22,0.940062551763
356,2013-12-23,0.943404020931
357,2013-12-24,0.942489152145
358,2013-12-25,0.941844848016
359,2013-12-26,0.941657713075
360,2013-12-27,0.937750322449
361,2013-12-28,0.934839796504
362,2013-12-29,0.933977154924
363,2013-12-30,0.933554592251
364,2013-12-31,0.940017722037
365,2014-01-01,0.940257893935
366,2014-01-02,0.940633608815
367,2014-01-03,0.942355543268
368,2014-01-04,0.940127067576
369,2014-01-05,0.940236676377
370,2014-01-06,0.93832781457
371,2014-01-07,0.935275968461
372,2014-01-08,0.925265450585
373,2014-01-09,0.920974289581
374,2014-01-10,0.91946944576
375,2014-01-11,0.918334361868
376,2014-01-12,0.917901090653
377,2014-01-13,0.916560381285
378,2014-01-14,0.918296042465
379,2014-01-15,0.912848037571
380,2014-01-16,0.915561241667
381,2014-01-17,0.911677852349
382,2014-01-18,0.912359644874
383,2014-01-19,0.91209751417
384,2014-01-20,0.914274160938
385,2014-01-21,0.909188680514
386,2014-01-22,0.911938693197
387,2014-01-23,0.897361668531
388,2014-01-24,0.903969354732
389,2014-01-25,0.901959687812
390,2014-01-26,0.902074410314
391,2014-01-27,0.905702917772
392,2014-01-28,0.897370151216
393,2014-01-29,0.896856257826
394,2014-01-30,0.894438587243
395,2014-01-31,0.893265481462
396,2014-02-01,0.897928837344
397,2014-02-02,0.898558980964
398,2014-02-03,0.902876254181
399,2014-02-04,0.903072812291
400,2014-02-05,0.904313568376
401,2014-02-06,0.90418760469
402,2014-02-07,0.903427620632
403,2014-02-08,0.906024428228
404,2014-02-09,0.906384938056
405,2014-02-10,0.905397331209
406,2014-02-11,0.906115417743
407,2014-02-12,0.909109176155
408,2014-02-13,0.908819033694
409,2014-02-14,0.912765532397
410,2014-02-15,0.910950905211
411,2014-02-16,0.910687924547
412,2014-02-17,0.912354312354
413,2014-02-18,0.911813533435
414,2014-02-19,0.91322835692
415,2014-02-20,0.902363552571
416,2014-02-21,0.89564819655
417,2014-02-22,0.899577468466
418,2014-02-23,0.899898041555
419,2014-02-24,0.901069343305
420,2014-02-25,0.902908159916
421,2014-02-26,0.901247537754
422,2014-02-27,0.898421052632
423,2014-02-28,0.899459529856
424,2014-03-01,0.903023412693
425,2014-03-02,0.903739130279
426,2014-03-03,0.901165073963
427,2014-03-04,0.90317501968
428,2014-03-05,0.904015799868
429,2014-03-06,0.906542672471
430,2014-03-07,0.910425267021
431,2014-03-08,0.910425267021
432,2014-03-09,0.910425267021
433,2014-03-10,0.900252934691
434,2014-03-11,0.899935022742
435,2014-03-12,0.89796314258
436,2014-03-13,0.903681617838
437,2014-03-14,0.901968427207
438,2014-03-15,0.900815688602
439,2014-03-16,0.900585290382
440,2014-03-17,0.903397648282
441,2014-03-18,0.905372842722
442,2014-03-19,0.895014474107
443,2014-03-20,0.88747017476
444,2014-03-21,0.892776158082
445,2014-03-22,0.891124224496
446,2014-03-23,0.891221115523
447,2014-03-24,0.891636457794
448,2014-03-25,0.894634399533
449,2014-03-26,0.895635796857
450,2014-03-27,0.901454593107
451,2014-03-28,0.905972213077
452,2014-03-29,0.904559068163
453,2014-03-30,0.904083110555
454,2014-03-31,0.905615763547
455,2014-04-01,0.90479627321
456,2014-04-02,0.908103482325
457,2014-04-03,0.907658845241
458,2014-04-04,0.907284768212
459,2014-04-05,0.910174016173
460,2014-04-06,0.910692900697
461,2014-04-07,0.909771943781
462,2014-04-08,0.914911989372
463,2014-04-09,0.914600185652
464,2014-04-10,0.917250959122
465,2014-04-11,0.91167192429
466,2014-04-12,0.911287111029
467,2014-04-13,0.910763401887
468,2014-04-14,0.911890786784
469,2014-04-15,0.909827961242
470,2014-04-16,0.910526315789
471,2014-04-17,0.908345899167
472,2014-04-18,0.907918868367
473,2014-04-19,0.907355385701
474,2014-04-20,0.907138088188
475,2014-04-21,0.907441016334
476,2014-04-22,0.907937968196
477,2014-04-23,0.907207029969
478,2014-04-24,0.907002690818
479,2014-04-25,0.907605485924
480,2014-04-26,0.906076967613
481,2014-04-27,0.905899671611
482,2014-04-28,0.907133507853
483,2014-04-29,0.911584360783
484,2014-04-30,0.911724047133
485,2014-05-01,0.910754277584
486,2014-05-02,0.911973684211
487,2014-05-03,0.911351059717
488,2014-05-04,0.911250572951
489,2014-05-05,0.91024799895
490,2014-05-06,0.915506827731
491,2014-05-07,0.918425217621
492,2014-05-08,0.919472817133
493,2014-05-09,0.923350083752
494,2014-05-10,0.918412799005
495,2014-05-11,0.91762145179
496,2014-05-12,0.919137286325
497,2014-05-13,0.917509206562
498,2014-05-14,0.917168070598
499,2014-05-15,0.920107780397
500,2014-05-16,0.919379740887
501,2014-05-17,0.920398422071
502,2014-05-18,0.920639070822
503,2014-05-19,0.920222758991
504,2014-05-20,0.918303062797
505,2014-05-21,0.917359806815
506,2014-05-22,0.916392893061
507,2014-05-23,0.917350922062
508,2014-05-24,0.920098634573
509,2014-05-25,0.920473823106
510,2014-05-26,0.920537402106
511,2014-05-27,0.920343055478
512,2014-05-28,0.920641363913
513,2014-05-29,0.921348314607
514,2014-05-30,0.922821295354
515,2014-05-31,0.922128974493
516,2014-06-01,0.922007394497
517,2014-06-02,0.920532936562
518,2014-06-03,0.916509940892
519,2014-06-04,0.914993621164
520,2014-06-05,0.914095135426
521,2014-06-06,0.915447590927
522,2014-06-07,0.914910572065
523,2014-06-08,0.914827710496
524,2014-06-09,0.915685350919
525,2014-06-10,0.916328463203
526,2014-06-11,0.918502949352
527,2014-06-12,0.920898570456
528,2014-06-13,0.921746237145
529,2014-06-14,0.921142806611
530,2014-06-15,0.921152988775
531,2014-06-16,0.919043738115
532,2014-06-17,0.92036358703
533,2014-06-18,0.920024420024
534,2014-06-19,0.923452437453
535,2014-06-20,0.924731182796
536,2014-06-21,0.928862162429
537,2014-06-22,0.929546855206
538,2014-06-23,0.931615732493
539,2014-06-24,0.931782415327
540,2014-06-25,0.931258549932
541,2014-06-26,0.93338821431
542,2014-06-27,0.935696619951
543,2014-06-28,0.937331866097
544,2014-06-29,0.937623649116
545,2014-06-30,0.936184796765
546,2014-07-01,0.938369781312
547,2014-07-02,0.939525283798
548,2014-07-03,0.93916035788
549,2014-07-04,0.940280949415
550,2014-07-05,0.938923055262
551,2014-07-06,0.938923055262
552,2014-07-07,0.939582469238
553,2014-07-08,0.936655638269
554,2014-07-09,0.937749896595
555,2014-07-10,0.937237340682
556,2014-07-11,0.939789852067
557,2014-07-12,0.932801014892
558,2014-07-13,0.931679044027
559,2014-07-14,0.932143101443
560,2014-07-15,0.931695298063
561,2014-07-16,0.929140346059
562,2014-07-17,0.930384536012
563,2014-07-18,0.930640611023
564,2014-07-19,0.930640611023
565,2014-07-20,0.926746267996
566,2014-07-21,0.930735334619
567,2014-07-22,0.929595917804
568,2014-07-23,0.932737600442
569,2014-07-24,0.932382863866
570,2014-07-25,0.928689883914
571,2014-07-26,0.925512016386
572,2014-07-27,0.924699842429
573,2014-07-28,0.925137741047
574,2014-07-29,0.92428935233
575,2014-07-30,0.919640406259
576,2014-07-31,0.915742642026
577,2014-08-01,0.915271609156
578,2014-08-02,0.915969003606
579,2014-08-03,0.915979071707
580,2014-08-04,0.915552523874
581,2014-08-05,0.913135448652
582,2014-08-06,0.911356962371
583,2014-08-07,0.914676702018
584,2014-08-08,0.916107841796
585,2014-08-09,0.911783156086
586,2014-08-10,0.911341923641
587,2014-08-11,0.912910045693
588,2014-08-12,0.913233885315
589,2014-08-13,0.915507435073
590,2014-08-14,0.918159972537
591,2014-08-15,0.917426163229
592,2014-08-16,0.917657660462
593,2014-08-17,0.917600401541
594,2014-08-18,0.919225221512
595,2014-08-19,0.916666666667
596,2014-08-20,0.913052443467
597,2014-08-21,0.912104539202
598,2014-08-22,0.912636720094
599,2014-08-23,0.913733505964
600,2014-08-24,0.913752709274
601,2014-08-25,0.913052500519
602,2014-08-26,0.911994469409
603,2014-08-27,0.916852212636
604,2014-08-28,0.922183344997
605,2014-08-29,0.921335755205
606,2014-08-30,0.919685688215
607,2014-08-31,0.919316212597
608,2014-09-01,0.920580400953
609,2014-09-02,0.91668414063
610,2014-09-03,0.917340959821
611,2014-09-04,0.919138418079
612,2014-09-05,0.919275825346
613,2014-09-06,0.918974057363
614,2014-09-07,0.918970679326
615,2014-09-08,0.916991288335
616,2014-09-09,0.910965190991
